position_id,entry_time,close_time,split,learning_eligible,trade_role,campaign_id,candidate_id,symbol,direction,setup,grade,regime,session,entry_hour,signature,entry_price,lots,original_structural_sl,original_one_r_distance,risk_usd,spread_points,spread_atr,news_phase,bias_direction,bos_direction,thesis_location,thesis_exhaustion,thesis_timing,thesis_htf,thesis_structure,thesis_pressure,thesis_action,exit_price,final_pnl_usd,peak_profit_usd,worst_floating_usd,peak_r,realized_r,outcome,exit_reason,result_class,ea_version,build_hash,collection_run_id,data_status
42,2026-05-04 03:02:33,2026-05-04 03:37:07,TRAIN_60D,Y,CORE,18,CORE|BAR=1777863000|GEN=1034,XAUUSD,SELL,TREND_PULLBACK,B,0,ASIA,3,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=TREND_PULLBACK|GRADE=B|SESSION=ASIA|BIAS=OPPOSED|BOS=ALIGNED|LOC=LOCATION_LATE|EXH=EXHAUSTION_HIGH|TIM=TIMING_WAIT_PULLBACK|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_STRONGLY_SUPPORTS|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4607.34000,0.77,4622.06000,14.72130,1133.54,21.0,0.03006,ANP_NONE,1,-1,LOCATION_LATE,EXHAUSTION_HIGH,TIMING_WAIT_PULLBACK,HTF_TRANSITIONING,STRUCTURE_STRONGLY_SUPPORTS,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4607.21000,10.01,399.63,-725.34,0.352550417277,0.008830742629,WEAK_RECOVERY_WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=399.63 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
44,2026-05-05 03:42:33,2026-05-05 03:54:40,TRAIN_60D,Y,CORE,19,CORE|BAR=1777951800|GEN=1170,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,B,1,ASIA,3,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=ASIA|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_RECLAIM|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4520.51000,1.25,4511.45000,9.05893,1132.36,22.0,0.05163,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_RECLAIM,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4529.21000,1087.50,1132.50,-40.00,1.000123635593,0.960383623583,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4511.45 | spread=21 avgSpread=19.3 | trade=M10_ORIGINATED_CANDIDATE [B] | EA_MARKET_CLOSE | bestFloating=1132.50 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
46,2026-05-06 18:52:30,2026-05-06 19:10:36,TRAIN_60D,Y,CORE,20,CORE|BAR=1778092800|GEN=1393,XAUUSD,SELL,M10_ORIGINATED_CANDIDATE,A,0,LATE,18,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=A|SESSION=LATE|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4691.49000,0.78,4707.32000,15.83499,1235.13,17.0,0.01776,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4685.19000,491.40,783.90,-203.58,0.634670034733,0.397852857594,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4707.32 | spread=16 avgSpread=11.9 | trade=M10_ORIGINATED_CANDIDATE [A] | EA_MARKET_CLOSE | bestFloating=783.90 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
48,2026-05-07 07:12:30,2026-05-07 07:45:26,TRAIN_60D,Y,CORE,21,CORE|BAR=1778137200|GEN=1455,XAUUSD,SELL,M10_ORIGINATED_CANDIDATE,B,0,LDN,7,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=LDN|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4697.90000,1.37,4707.27000,9.37303,1284.10,21.0,0.03885,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4697.72000,24.66,731.58,-191.80,0.569721984269,0.019204111829,WEAK_RECOVERY_WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4707.27 | spread=21 avgSpread=19.1 | trade=M10_ORIGINATED_CANDIDATE [B] | EA_MARKET_CLOSE | bestFloating=731.58 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
50,2026-05-07 12:02:33,2026-05-07 17:50:51,TRAIN_60D,Y,CORE,22,CORE|BAR=1778154600|GEN=1484,XAUUSD,SELL,TREND_PULLBACK,B,0,LDN,12,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=TREND_PULLBACK|GRADE=B|SESSION=LDN|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4725.98000,0.37,4760.47000,34.49027,1276.14,17.0,0.02053,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4760.58000,-1280.20,148.00,-1260.22,0.115974736314,-1.003181469118,LOSS,BROKER_SL | bestFloating=148.00 shieldArmed=N,LOSS,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
52,2026-05-08 03:02:30,2026-05-08 04:11:59,TRAIN_60D,Y,CORE,23,CORE|BAR=1778208600|GEN=1562,XAUUSD,BUY,TREND_PULLBACK,A+,0,ASIA,3,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=TREND_PULLBACK|GRADE=A+|SESSION=ASIA|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_SUPPORTS|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4702.93000,0.43,4676.22000,26.71097,1148.57,21.0,0.02627,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_SUPPORTS,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4716.55000,585.66,702.62,-386.57,0.611734591710,0.509903619283,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4676.22 | spread=21 avgSpread=19.9 | trade=TREND_PULLBACK [A+] | EA_MARKET_CLOSE | bestFloating=702.62 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
54,2026-05-08 04:42:33,2026-05-08 05:00:09,TRAIN_60D,Y,CORE,24,CORE|BAR=1778214600|GEN=1572,XAUUSD,BUY,TREND_PULLBACK,A+,0,ASIA,4,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=TREND_PULLBACK|GRADE=A+|SESSION=ASIA|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_STRONGLY_SUPPORTS|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4707.39000,0.87,4693.39000,13.99989,1217.99,21.0,0.02448,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_STRONGLY_SUPPORTS,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4722.55000,1318.92,1568.61,-37.41,1.287867716484,1.082866033383,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4693.39 | spread=17 avgSpread=19.4 | trade=TREND_PULLBACK [A+] | EA_MARKET_CLOSE | bestFloating=1568.61 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
56,2026-05-08 07:42:33,2026-05-08 08:32:43,TRAIN_60D,Y,CORE,25,CORE|BAR=1778225400|GEN=1590,XAUUSD,SELL,M10_ORIGINATED_CANDIDATE,B,0,LDN,7,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=LDN|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_GOOD|EXH=EXHAUSTION_MODERATE|TIM=TIMING_READY|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_OPPOSES|PRESS=SELL_PRESSURE_STRONG|ACTION=ALLOW_CORE,4711.20000,0.86,4726.88000,15.68074,1348.54,21.0,0.03159,ANP_NONE,1,1,LOCATION_GOOD,EXHAUSTION_MODERATE,TIMING_READY,HTF_NEUTRAL,STRUCTURE_OPPOSES,SELL_PRESSURE_STRONG,ALLOW_CORE,4726.88000,-1348.48,168.56,-1347.62,0.124994438430,-0.999955507438,LOSS,BROKER_SL | bestFloating=168.56 shieldArmed=N,LOSS,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
58,2026-05-08 08:42:33,2026-05-08 09:03:43,TRAIN_60D,Y,CORE,26,CORE|BAR=1778229000|GEN=1596,XAUUSD,BUY,TREND_PULLBACK,A+,0,LDN,8,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=TREND_PULLBACK|GRADE=A+|SESSION=LDN|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_HIGH|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_STRONGLY_SUPPORTS|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4724.12000,0.66,4705.73000,18.38794,1213.60,16.0,0.02628,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_HIGH,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_STRONGLY_SUPPORTS,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4724.64000,34.32,477.84,-755.70,0.393737640079,0.028279499011,WEAK_RECOVERY_WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=477.84 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
60,2026-05-11 04:32:33,2026-05-11 08:43:20,TRAIN_60D,Y,CORE,27,CORE|BAR=1778473200|GEN=1685,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,B,1,ASIA,4,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=ASIA|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4696.10000,0.37,4663.22000,32.87687,1216.45,21.0,0.02010,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4663.21000,-1216.93,211.27,-1216.19,0.173677504213,-1.000394590818,APLUS_GIVEBACK_LOSS,BROKER_SL | bestFloating=211.27 shieldArmed=N,LOSS,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
62,2026-05-12 04:32:33,2026-05-12 04:53:01,TRAIN_60D,Y,CORE,28,CORE|BAR=1778559600|GEN=1817,XAUUSD,SELL,TREND_PULLBACK,B,0,ASIA,4,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=TREND_PULLBACK|GRADE=B|SESSION=ASIA|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_MODERATE|TIM=TIMING_WAIT_PULLBACK|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4738.43000,0.25,4782.16000,43.73336,1093.34,21.0,0.02166,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4729.12000,232.75,448.50,-13.00,0.410210913348,0.212879799513,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4782.16 | spread=21 avgSpread=18.5 | trade=TREND_PULLBACK [B] | EA_MARKET_CLOSE | bestFloating=448.50 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
64,2026-05-12 20:32:30,2026-05-12 21:40:00,TRAIN_60D,Y,CORE,29,CORE|BAR=1778617200|GEN=1913,XAUUSD,BUY,TREND_PULLBACK,A,1,LATE,20,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=TREND_PULLBACK|GRADE=A|SESSION=LATE|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4678.67000,0.63,4660.89000,17.77543,1119.85,17.0,0.02003,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4691.32000,796.95,909.09,-156.24,0.811796222708,0.711657811314,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4660.89 | spread=4 avgSpread=10.6 | trade=TREND_PULLBACK [A] | EA_MARKET_CLOSE | bestFloating=909.09 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
66,2026-05-14 01:22:34,2026-05-14 01:54:54,TRAIN_60D,Y,CORE,30,CORE|BAR=1778721000|GEN=2062,XAUUSD,BUY,TREND_PULLBACK,B,1,ASIA,1,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=TREND_PULLBACK|GRADE=B|SESSION=ASIA|BIAS=OPPOSED|BOS=ALIGNED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_MODERATE|TIM=TIMING_WAIT_PULLBACK|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_SUPPORTS|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4694.60000,0.86,4680.65000,13.95446,1200.09,25.0,0.04471,ANP_NONE,-1,1,LOCATION_RESET_PENDING,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,HTF_TRANSITIONING,STRUCTURE_SUPPORTS,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4700.11000,473.86,516.00,-26.66,0.429967752419,0.394853719304,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4680.65 | spread=25 avgSpread=21.6 | trade=TREND_PULLBACK [B] | EA_MARKET_CLOSE | bestFloating=516.00 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
68,2026-05-14 02:42:34,2026-05-14 03:29:06,TRAIN_60D,Y,CORE,31,CORE|BAR=1778725800|GEN=2070,XAUUSD,BUY,TREND_PULLBACK,A,1,ASIA,2,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=TREND_PULLBACK|GRADE=A|SESSION=ASIA|BIAS=OPPOSED|BOS=ALIGNED|LOC=LOCATION_EXCELLENT|EXH=EXHAUSTION_MODERATE|TIM=TIMING_READY|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_STRONGLY_SUPPORTS|PRESS=PRESSURE_BALANCED|ACTION=ALLOW_CORE,4696.91000,1.21,4686.61000,10.30423,1246.81,4.0,0.01040,ANP_NONE,-1,1,LOCATION_EXCELLENT,EXHAUSTION_MODERATE,TIMING_READY,HTF_NEUTRAL,STRUCTURE_STRONGLY_SUPPORTS,PRESSURE_BALANCED,ALLOW_CORE,4699.73000,341.22,1029.71,-901.45,0.825875634620,0.273674417112,WEAK_RECOVERY_WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4686.61 | spread=11 avgSpread=19.7 | trade=TREND_PULLBACK [A] | EA_MARKET_CLOSE | bestFloating=1029.71 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
70,2026-05-15 14:12:30,2026-05-15 15:42:48,TRAIN_60D,Y,CORE,32,CORE|BAR=1778853600|GEN=2271,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,B,1,NY,14,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=NY|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4568.46000,0.52,4543.85000,24.60574,1279.50,12.0,0.01026,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4543.84000,-1280.24,11.44,-1279.20,0.008940992575,-1.000578350918,LOSS,BROKER_SL | bestFloating=11.44 shieldArmed=N,LOSS,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
72,2026-05-15 15:52:33,2026-05-15 16:01:18,TRAIN_60D,Y,CORE,33,CORE|BAR=1778859600|GEN=2281,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,A,1,NY,15,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=A|SESSION=NY|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_OPPOSES|PRESS=BUY_PRESSURE_MODERATE|ACTION=OPPOSITE_DISCOVERY,4555.35000,0.82,4541.22000,14.12520,1158.27,4.0,0.00447,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_NEUTRAL,STRUCTURE_OPPOSES,BUY_PRESSURE_MODERATE,OPPOSITE_DISCOVERY,4541.21000,-1159.48,18.04,-1153.74,0.015574952300,-1.001044661435,LOSS,BROKER_SL | bestFloating=18.04 shieldArmed=N,LOSS,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
74,2026-05-18 03:02:33,2026-05-18 03:21:43,TRAIN_60D,Y,CORE,34,CORE|BAR=1779072600|GEN=2318,XAUUSD,SELL,TREND_PULLBACK,A,1,ASIA,3,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=TREND_PULLBACK|GRADE=A|SESSION=ASIA|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_LATE|EXH=EXHAUSTION_MODERATE|TIM=TIMING_READY|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_SUPPORTS|PRESS=SELL_PRESSURE_MODERATE|ACTION=ALLOW_SCALP,4533.24000,0.37,4560.91000,27.67311,1023.90,21.0,0.01897,ANP_NONE,-1,-1,LOCATION_LATE,EXHAUSTION_MODERATE,TIMING_READY,HTF_NEUTRAL,STRUCTURE_SUPPORTS,SELL_PRESSURE_MODERATE,ALLOW_SCALP,4530.60000,97.68,373.70,-247.53,0.364977048540,0.095399941401,WEAK_RECOVERY_WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=373.70 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
76,2026-05-18 09:02:33,2026-05-18 10:30:52,TRAIN_60D,Y,CORE,35,CORE|BAR=1779094200|GEN=2354,XAUUSD,SELL,TREND_PULLBACK,A+,1,LDN,9,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=TREND_PULLBACK|GRADE=A+|SESSION=LDN|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_HIGH|TIM=TIMING_WAIT_PULLBACK|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_SUPPORTS|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4534.60000,0.46,4557.38000,22.77621,1047.71,14.0,0.01391,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_HIGH,TIMING_WAIT_PULLBACK,HTF_TRANSITIONING,STRUCTURE_SUPPORTS,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4557.46000,-1051.56,97.52,-1043.74,0.093079191761,-1.003674680971,LOSS,BROKER_SL | bestFloating=97.52 shieldArmed=N,LOSS,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
78,2026-05-19 09:52:33,2026-05-19 10:18:02,TRAIN_60D,Y,CORE,36,CORE|BAR=1779183600|GEN=2491,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,A+,1,LDN,9,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=A+|SESSION=LDN|BIAS=OPPOSED|BOS=ALIGNED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_STRONGLY_SUPPORTS|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4545.33000,0.50,4526.59000,18.73599,936.80,17.0,0.02173,ANP_NONE,-1,1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_STRONGLY_SUPPORTS,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4549.19000,193.00,498.00,-56.00,0.531596925705,0.206020495303,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4526.59 | spread=6 avgSpread=16.3 | trade=M10_ORIGINATED_CANDIDATE [A+] | EA_MARKET_CLOSE | bestFloating=498.00 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
