log_date	device_time	source_line	runtime	event_type	message
20260720	01:23:02.366	5745	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_ORIGINATED_CANDIDATE_SHARED_PATH	M10_ORIGINATED_CANDIDATE_SHARED_PATH | direction=SELL setupScore=5.42 m10Confidence=61.3 m10Decision=SELL_CANDIDATE evidenceId=16 reason=dominant case wins (score=61.3 vs opposite=38.4), location=LOCATION_RESET_CONFIRMED acceptable-or-better
20260720	01:23:02.869	5754	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	ENTRY_TIMER_COMPLETED	ENTRY_TIMER_COMPLETED | candidateId=M10_ORIGINATED_CANDIDATE_SELL_5 dir=SELL elapsed=152s required=150s maximumSeconds=180
20260720	01:23:02.869	5755	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	ENTRY_REVALIDATED	ENTRY_REVALIDATED | candidateId=M10_ORIGINATED_CANDIDATE_SELL_5 signalValid=true moveR=0.023 result=EXECUTE
20260720	01:23:02.870	5756	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	ENTRY_DELAY_COMPLETED	ENTRY_DELAY_COMPLETED | candidateId=M10_ORIGINATED_CANDIDATE_SELL_5 direction=SELL elapsedSeconds=152 intendedEntry=4000.86000 currentPrice=4000.25000 riskDistance=26.29286 moveFromIntendedEntryR=0.023 structureValid=true finalAction=ENTER_NOW
20260720	01:29:59.833	5806	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.20 03:30:00 evaluatedBarOpen=2026.07.20 03:20:00 evaluatedBarClose=2026.07.20 03:30:00 latestClosedBarOpen=2026.07.20 03:20:00 previousClosedBarOpen=2026.07.20 03:10:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=false
20260720	01:29:59.834	5807	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=17 barTime=2026.07.20 03:20 trendState=TREND_CONTINUING buyPressure=61.9 buySlope=21.9 sellPressure=18.5 sellSlope=-33.5 buyCaseScore=55.5 sellCaseScore=35.1 continuationScore=61.9 exhaustionScore=54.8 exhaustionPct=54.8 structure=STRUCTURE_MIXED location=LOCATION_RESET_CONFIRMED buyRoomR=1.03 sellRoomR=2.02 preferredDirection=BUY decision=BUY_CANDIDATE confidence=55.5 reason=dominant case wins (score=55.5 vs opposite=35.1), location=LOCATION_RESET_CONFIRMED acceptable-or-better
20260720	01:29:59.834	5808	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.20 03:20:00 barClose=2026.07.20 03:30:00 evidenceId=17 buyCaseScore=55.53 sellCaseScore=35.12 preferredDirection=BUY decision=BUY_CANDIDATE location=LOCATION_RESET_CONFIRMED structure=STRUCTURE_MIXED freshness=FRESH dataState=COMPLETE
20260720	01:30:32.781	6340	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_ORIGINATED_CANDIDATE_SHARED_PATH	M10_ORIGINATED_CANDIDATE_SHARED_PATH | direction=BUY setupScore=5.04 m10Confidence=55.5 m10Decision=BUY_CANDIDATE evidenceId=17 reason=dominant case wins (score=55.5 vs opposite=35.1), location=LOCATION_RESET_CONFIRMED acceptable-or-better
20260720	01:38:06.181	6821	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_ORIGINATED_CANDIDATE_SHARED_PATH	M10_ORIGINATED_CANDIDATE_SHARED_PATH | direction=BUY setupScore=5.04 m10Confidence=55.5 m10Decision=BUY_CANDIDATE evidenceId=17 reason=dominant case wins (score=55.5 vs opposite=38.1), location=LOCATION_RESET_CONFIRMED acceptable-or-better
20260720	01:39:59.801	6842	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.20 03:40:00 evaluatedBarOpen=2026.07.20 03:30:00 evaluatedBarClose=2026.07.20 03:40:00 latestClosedBarOpen=2026.07.20 03:30:00 previousClosedBarOpen=2026.07.20 03:20:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=false
20260720	01:39:59.811	6843	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=18 barTime=2026.07.20 03:30 trendState=TREND_CONTINUING buyPressure=52.3 buySlope=-9.6 sellPressure=17.4 sellSlope=-1.1 buyCaseScore=48.8 sellCaseScore=51.6 continuationScore=17.4 exhaustionScore=59.3 exhaustionPct=59.3 structure=STRUCTURE_STRONGLY_SUPPORTS location=LOCATION_RESET_CONFIRMED buyRoomR=1.92 sellRoomR=3.23 preferredDirection=NONE decision=TRANSITION_WATCH confidence=47.2 reason=buyCaseScore=48.8 sellCaseScore=51.6 -- too close to call, evidence conflicted
20260720	01:39:59.811	6844	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.20 03:30:00 barClose=2026.07.20 03:40:00 evidenceId=18 buyCaseScore=48.81 sellCaseScore=51.64 preferredDirection=NONE decision=TRANSITION_WATCH location=LOCATION_RESET_CONFIRMED structure=STRUCTURE_STRONGLY_SUPPORTS freshness=FRESH dataState=COMPLETE
20260720	01:40:32.306	7250	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=NONE m10Reason=buyCaseScore=48.8 sellCaseScore=51.6 -- too close to call, evidence conflicted -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260720	01:40:37.936	7255	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	BOT-DECISION	BOT-DECISION activity POST failed url=https://xauaisniper.com/api/cloud/monitor/activity http=1003 err=5203 consecutiveFails=1 event=BOT_STATUS_HEARTBEAT response=
20260720	01:48:02.963	7642	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=NONE m10Reason=buyCaseScore=48.8 sellCaseScore=51.6 -- too close to call, evidence conflicted -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260720	01:49:59.879	7660	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.20 03:50:00 evaluatedBarOpen=2026.07.20 03:40:00 evaluatedBarClose=2026.07.20 03:50:00 latestClosedBarOpen=2026.07.20 03:40:00 previousClosedBarOpen=2026.07.20 03:30:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=false
20260720	01:49:59.880	7661	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=19 barTime=2026.07.20 03:40 trendState=TREND_CONTINUING buyPressure=53.9 buySlope=1.6 sellPressure=44.7 sellSlope=27.3 buyCaseScore=55.6 sellCaseScore=54.8 continuationScore=53.9 exhaustionScore=57.6 exhaustionPct=57.6 structure=STRUCTURE_MIXED location=LOCATION_RESET_CONFIRMED buyRoomR=1.83 sellRoomR=2.64 preferredDirection=NONE decision=TRANSITION_WATCH confidence=49.2 reason=buyCaseScore=55.6 sellCaseScore=54.8 -- too close to call, evidence conflicted
20260720	01:49:59.880	7662	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.20 03:40:00 barClose=2026.07.20 03:50:00 evidenceId=19 buyCaseScore=55.63 sellCaseScore=54.82 preferredDirection=NONE decision=TRANSITION_WATCH location=LOCATION_RESET_CONFIRMED structure=STRUCTURE_MIXED freshness=FRESH dataState=COMPLETE
20260720	01:50:00.597	7670	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=NONE m10Reason=buyCaseScore=55.6 sellCaseScore=54.8 -- too close to call, evidence conflicted -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260720	01:57:32.953	8133	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=NONE m10Reason=buyCaseScore=55.6 sellCaseScore=54.8 -- too close to call, evidence conflicted -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260720	01:59:59.850	8158	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.20 04:00:00 evaluatedBarOpen=2026.07.20 03:50:00 evaluatedBarClose=2026.07.20 04:00:00 latestClosedBarOpen=2026.07.20 03:50:00 previousClosedBarOpen=2026.07.20 03:40:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=false
20260720	01:59:59.850	8159	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=20 barTime=2026.07.20 03:50 trendState=TREND_CONTINUING buyPressure=58.0 buySlope=4.1 sellPressure=28.0 sellSlope=-16.7 buyCaseScore=54.1 sellCaseScore=47.6 continuationScore=58.0 exhaustionScore=57.6 exhaustionPct=57.6 structure=STRUCTURE_MIXED location=LOCATION_RESET_CONFIRMED buyRoomR=1.15 sellRoomR=3.35 preferredDirection=NONE decision=TRANSITION_WATCH confidence=43.5 reason=buyCaseScore=54.1 sellCaseScore=47.6 -- too close to call, evidence conflicted
20260720	01:59:59.850	8160	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.20 03:50:00 barClose=2026.07.20 04:00:00 evidenceId=20 buyCaseScore=54.11 sellCaseScore=47.59 preferredDirection=NONE decision=TRANSITION_WATCH location=LOCATION_RESET_CONFIRMED structure=STRUCTURE_MIXED freshness=FRESH dataState=COMPLETE
20260720	02:00:30.325	9126	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=NONE m10Reason=buyCaseScore=54.1 sellCaseScore=47.6 -- too close to call, evidence conflicted -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260720	02:00:30.708	9130	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=20 barTime=2026.07.20 03:50 trendState=TREND_CONTINUING buyPressure=58.0 buySlope=4.1 sellPressure=28.0 sellSlope=-16.7 buyCaseScore=57.9 sellCaseScore=47.6 continuationScore=58.0 exhaustionScore=57.6 exhaustionPct=57.6 structure=STRUCTURE_SUPPORTS location=LOCATION_RESET_CONFIRMED buyRoomR=1.15 sellRoomR=3.35 preferredDirection=BUY decision=BUY_CANDIDATE confidence=57.9 reason=dominant case wins (score=57.9 vs opposite=47.6), location=LOCATION_RESET_CONFIRMED acceptable-or-better
20260720	02:07:29.890	9173	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_CANDIDATE_ENDORSED	M10_CANDIDATE_ENDORSED | direction=BUY setup=TREND_PULLBACK m10Decision=BUY_CANDIDATE m10Confidence=57.9 evidenceId=20
20260720	02:07:30.542	9182	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	ENTRY_TIMER_STARTED	ENTRY_TIMER_STARTED | candidateId=TREND_PULLBACK_BUY_6 direction=BUY minimumSeconds=120 targetSeconds=150 maximumSeconds=180 origin=2026.07.20 04:07:30
20260720	02:09:59.891	9205	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.20 04:10:00 evaluatedBarOpen=2026.07.20 04:00:00 evaluatedBarClose=2026.07.20 04:10:00 latestClosedBarOpen=2026.07.20 04:00:00 previousClosedBarOpen=2026.07.20 03:50:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=true
20260720	02:09:59.891	9206	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=21 barTime=2026.07.20 04:00 trendState=TREND_STALLING buyPressure=45.0 buySlope=-13.0 sellPressure=28.4 sellSlope=0.4 buyCaseScore=38.8 sellCaseScore=49.5 continuationScore=45.0 exhaustionScore=74.7 exhaustionPct=74.7 structure=STRUCTURE_MIXED location=LOCATION_RESET_PENDING buyRoomR=0.51 sellRoomR=3.69 preferredDirection=NONE decision=NO_VALID_SIGNAL confidence=49.5 reason=neither case cleared the 55.0 bar (buy=38.8 sell=49.5)
20260720	02:09:59.892	9207	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.20 04:00:00 barClose=2026.07.20 04:10:00 evidenceId=21 buyCaseScore=38.84 sellCaseScore=49.49 preferredDirection=NONE decision=NO_VALID_SIGNAL location=LOCATION_RESET_PENDING structure=STRUCTURE_MIXED freshness=FRESH dataState=COMPLETE
20260720	02:10:30.336	9980	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=NO_VALID_SIGNAL m10PreferredDirection=NONE m10Reason=neither case cleared the 55.0 bar (buy=38.8 sell=49.5) -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260720	02:17:30.094	10027	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=NO_VALID_SIGNAL m10PreferredDirection=NONE m10Reason=neither case cleared the 55.0 bar (buy=38.8 sell=49.5) -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260720	02:19:59.946	10051	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.20 04:20:00 evaluatedBarOpen=2026.07.20 04:10:00 evaluatedBarClose=2026.07.20 04:20:00 latestClosedBarOpen=2026.07.20 04:10:00 previousClosedBarOpen=2026.07.20 04:00:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=false
20260720	02:19:59.947	10052	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=22 barTime=2026.07.20 04:10 trendState=TREND_CONTINUING buyPressure=28.2 buySlope=-16.8 sellPressure=24.5 sellSlope=-3.9 buyCaseScore=38.6 sellCaseScore=59.2 continuationScore=24.5 exhaustionScore=50.2 exhaustionPct=50.2 structure=STRUCTURE_STRONGLY_SUPPORTS location=LOCATION_EXCELLENT buyRoomR=2.59 sellRoomR=2.94 preferredDirection=SELL decision=SELL_CANDIDATE confidence=59.2 reason=dominant case wins (score=59.2 vs opposite=38.6), location=LOCATION_EXCELLENT acceptable-or-better
20260720	02:19:59.947	10053	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.20 04:10:00 barClose=2026.07.20 04:20:00 evidenceId=22 buyCaseScore=38.64 sellCaseScore=59.22 preferredDirection=SELL decision=SELL_CANDIDATE location=LOCATION_EXCELLENT structure=STRUCTURE_STRONGLY_SUPPORTS freshness=FRESH dataState=COMPLETE
20260720	02:20:30.133	10831	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=SELL_CANDIDATE m10PreferredDirection=SELL m10Reason=dominant case wins (score=59.2 vs opposite=38.6), location=LOCATION_EXCELLENT acceptable-or-better -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260720	02:20:30.133	10832	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_ORIGINATED_CANDIDATE_SHARED_PATH	M10_ORIGINATED_CANDIDATE_SHARED_PATH | direction=SELL setupScore=5.28 m10Confidence=59.2 m10Decision=SELL_CANDIDATE evidenceId=22 reason=dominant case wins (score=59.2 vs opposite=38.6), location=LOCATION_EXCELLENT acceptable-or-better
20260720	02:20:30.849	10842	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	ENTRY_TIMER_STARTED	ENTRY_TIMER_STARTED | candidateId=M10_ORIGINATED_CANDIDATE_SELL_7 direction=SELL minimumSeconds=120 targetSeconds=150 maximumSeconds=180 origin=2026.07.20 04:20:30
20260720	02:23:00.061	10865	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=SELL_CANDIDATE m10PreferredDirection=SELL m10Reason=dominant case wins (score=59.2 vs opposite=42.4), location=LOCATION_EXCELLENT acceptable-or-better -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260720	02:23:00.061	10866	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_ORIGINATED_CANDIDATE_SHARED_PATH	M10_ORIGINATED_CANDIDATE_SHARED_PATH | direction=SELL setupScore=5.28 m10Confidence=59.2 m10Decision=SELL_CANDIDATE evidenceId=22 reason=dominant case wins (score=59.2 vs opposite=42.4), location=LOCATION_EXCELLENT acceptable-or-better
20260720	02:23:00.881	10875	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	ENTRY_TIMER_COMPLETED	ENTRY_TIMER_COMPLETED | candidateId=M10_ORIGINATED_CANDIDATE_SELL_7 dir=SELL elapsed=150s required=150s maximumSeconds=180
20260720	02:23:00.882	10876	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	ENTRY_REVALIDATED	ENTRY_REVALIDATED | candidateId=M10_ORIGINATED_CANDIDATE_SELL_7 signalValid=true moveR=0.012 result=EXECUTE
20260720	02:23:00.882	10877	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	ENTRY_DELAY_COMPLETED	ENTRY_DELAY_COMPLETED | candidateId=M10_ORIGINATED_CANDIDATE_SELL_7 direction=SELL elapsedSeconds=150 intendedEntry=4003.37000 currentPrice=4003.08000 riskDistance=23.60786 moveFromIntendedEntryR=0.012 structureValid=true finalAction=ENTER_NOW
20260720	02:23:00.883	10881	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	FINAL_ENTRY_ARBITER	FINAL_ENTRY_ARBITER source=PRIMARY signal=PASS structure=PASS timing=PASS freshness=PASS news=PASS state=PASS direction=SELL location=LOCATION_EXCELLENT pressure=PRESSURE_BALANCED exhaustion=50% oppositePressure(BUY)=28% rewardRoomR=2.94 rewardRoomCollapsed=N operationalHalted=N m10Decision=SELL_CANDIDATE m10Contradicts=N decision=ALLOW
20260720	02:29:59.798	10928	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.20 04:30:00 evaluatedBarOpen=2026.07.20 04:20:00 evaluatedBarClose=2026.07.20 04:30:00 latestClosedBarOpen=2026.07.20 04:20:00 previousClosedBarOpen=2026.07.20 04:10:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=false
20260720	02:29:59.798	10929	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=23 barTime=2026.07.20 04:20 trendState=TREND_CONTINUING buyPressure=28.8 buySlope=0.6 sellPressure=22.3 sellSlope=-2.2 buyCaseScore=37.4 sellCaseScore=55.9 continuationScore=22.3 exhaustionScore=51.2 exhaustionPct=51.2 structure=STRUCTURE_STRONGLY_SUPPORTS location=LOCATION_EXCELLENT buyRoomR=2.20 sellRoomR=2.51 preferredDirection=SELL decision=SELL_CANDIDATE confidence=55.9 reason=dominant case wins (score=55.9 vs opposite=37.4), location=LOCATION_EXCELLENT acceptable-or-better
20260720	02:29:59.798	10930	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.20 04:20:00 barClose=2026.07.20 04:30:00 evidenceId=23 buyCaseScore=37.45 sellCaseScore=55.95 preferredDirection=SELL decision=SELL_CANDIDATE location=LOCATION_EXCELLENT structure=STRUCTURE_STRONGLY_SUPPORTS freshness=FRESH dataState=COMPLETE
20260720	02:30:32.508	11685	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=SELL_CANDIDATE m10PreferredDirection=SELL m10Reason=dominant case wins (score=55.9 vs opposite=37.4), location=LOCATION_EXCELLENT acceptable-or-better -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260720	02:30:32.508	11686	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_ORIGINATED_CANDIDATE_SHARED_PATH	M10_ORIGINATED_CANDIDATE_SHARED_PATH | direction=SELL setupScore=5.06 m10Confidence=55.9 m10Decision=SELL_CANDIDATE evidenceId=23 reason=dominant case wins (score=55.9 vs opposite=37.4), location=LOCATION_EXCELLENT acceptable-or-better
20260720	02:30:32.824	11695	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	ENTRY_TIMER_STARTED	ENTRY_TIMER_STARTED | candidateId=M10_ORIGINATED_CANDIDATE_SELL_8 direction=SELL minimumSeconds=120 targetSeconds=150 maximumSeconds=180 origin=2026.07.20 04:30:33
20260720	02:33:34.490	12375	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=SELL_CANDIDATE m10PreferredDirection=SELL m10Reason=dominant case wins (score=55.9 vs opposite=37.4), location=LOCATION_EXCELLENT acceptable-or-better -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260720	02:33:34.490	12376	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_ORIGINATED_CANDIDATE_SHARED_PATH	M10_ORIGINATED_CANDIDATE_SHARED_PATH | direction=SELL setupScore=5.06 m10Confidence=55.9 m10Decision=SELL_CANDIDATE evidenceId=23 reason=dominant case wins (score=55.9 vs opposite=37.4), location=LOCATION_EXCELLENT acceptable-or-better
20260720	02:33:35.050	12385	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	ENTRY_REVALIDATED	ENTRY_REVALIDATED | candidateId=M10_ORIGINATED_CANDIDATE_SELL_8 signalValid=false moveR=NA result=CANCEL_TIMER_EXPIRED elapsedSeconds=182 maximumSeconds=180
20260720	02:39:59.775	12424	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.20 04:40:00 evaluatedBarOpen=2026.07.20 04:30:00 evaluatedBarClose=2026.07.20 04:40:00 latestClosedBarOpen=2026.07.20 04:30:00 previousClosedBarOpen=2026.07.20 04:20:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=false
20260720	02:39:59.775	12425	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=24 barTime=2026.07.20 04:30 trendState=TREND_CONTINUING buyPressure=23.4 buySlope=-5.4 sellPressure=31.3 sellSlope=9.1 buyCaseScore=34.9 sellCaseScore=56.6 continuationScore=31.3 exhaustionScore=51.2 exhaustionPct=51.2 structure=STRUCTURE_SUPPORTS location=LOCATION_EXCELLENT buyRoomR=2.12 sellRoomR=2.42 preferredDirection=SELL decision=SELL_CANDIDATE confidence=56.6 reason=dominant case wins (score=56.6 vs opposite=34.9), location=LOCATION_EXCELLENT acceptable-or-better
20260720	02:39:59.776	12426	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL (XAUUSD,M30)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.20 04:30:00 barClose=2026.07.20 04:40:00 evidenceId=24 buyCaseScore=34.88 sellCaseScore=56.59 preferredDirection=SELL decision=SELL_CANDIDATE location=LOCATION_EXCELLENT structure=STRUCTURE_SUPPORTS freshness=FRESH dataState=COMPLETE
